sensors,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,0.0
0,38.2333333333,38.0817479307,37.9339453114,37.7898310766,37.6493131836,37.5123018863,37.3787096784,37.2484512371,37.8,37.6592283435,37.5219696154,37.3881361513,37.2576424743,37.1304052407,37.0063431867,36.8853770763,36.7674296509,36.6524255797,36.5402914119,36.4309555298,36.3243481026,36.2204010423,36.1190479599,36.0202241234,35.9238664157,35.8299132953,35.7383047561,35.6489822896,35.5618888472,35.4769688042,35.3941679237,35.3134333226,35.2347134372,35.1579579907,35.0831179609,35.010145549,34.9389941489,34.8696183177,34.8019737464,34.7360172318,34.6717066488,34.6090009233,34.5478600067,37.9,37.7567328637,37.6170409299,37.4808349802,37.3480280226,37.2185352359,37.0922739156,36.9691634211,36.8491251243,36.732082359,36.6179603724,36.5066862769,36.3981890042,36.292399259,36.1892494757,36.0886737744,35.9906079195,35.8949892783,35.801756781,35.710850882,35.6222135214,35.5357880882,35.4515193844,35.3693535891,35.2892382247,35.211122123,35.134955393,35.0606893884,34.988276677,34.9176710103,34.8488272937,34.7817015583,34.716250932,34.652433613,34.5902088423,37.4,37.269210263,37.1416843577,37.0173408356,36.8961002811,36.7778852602,36.6626202714,36.5502316971,36.4406477572,36.3337984624,36.2296155702,36.1280325412,36.0289844962,35.9324081753,35.838241897,35.7464255192,35.6569004006,35.5696093634
1,39.0,38.8895945399,38.781440631,38.6754923562,38.5717047351,38.4700337045,38.3704360995,38.272869636,38.1772928919,38.0836652898,38.8,38.6936732352,38.5895148428,38.4874806021,38.3875271943,38.2896121839,38.193694001,38.0997319233,38.0076860591,37.91751733,37.8291874547,37.7426589327,37.657895028,37.5748597541,37.493517858,37.413834806,37.3357767685,37.2593106056,37.1844038537,37.1110247109,37.0391420239,36.9687252747,36.8997445679,36.8321706175,36.7659747348,36.7011288164,36.6376053316,36.5753773116,36.5144183372,36.4547025282,36.3962045321,36.3388995136,36.2827631436,36.2277715893,36.173901504,36.121130017,36.0694347241,36.018793678,35.9691853788,35.9205887653,35.8729832057,35.8263484889,35.7806648162,35.7359127923,35.6920734178,35.6491280806,35.607058548,35.5658469595,35.5254758186,35.4859279855,35.4471866703,35.4092354252,35.3720581378,35.3356390247,35.2999626238,35.2650137888,35.230777682,35.1972397685,35.1643858096,35.1322018572,35.1006742474,35.0697895952,35.0395347884,35.0098969823,34.9808635941,34.9524222977,34.9245610181,34.8972679269,34.8705314367,34.8443401965,34.8186830867,34.7935492146,34.7689279095,34.7448087185,34.7211814015,34.6980359277,34.6753624706,34.6531514041,34.6313932985,34.6100789163,34.5891992084,34.5687453103,34.5487085384,34.5290803859,34.5098525196,34.4910167764
2,38.1333333333,37.9722248519,37.8158211788,37.6639849209,37.516582697,37.3734850213,37.2345661891,37.0997041669,36.9687804846,38.2,38.0369446695,37.8786510007,37.7249799401,37.5757964948,37.4309696142,37.2903720747,37.153880368,37.0213745924,36.892738348,36.7678586338,36.6466257489,36.5289331958,36.4146775873,36.303758555,36.196078662,36.0915433163,35.9900606888,35.8915416315,35.7958996002,35.7030505779,35.612913001,35.5254076879,35.4404577694,35.3579886208,35.277927797,35.2002049683,35.1247518587,35.0515021864,34.9803916048,34.9113576468,34.8443396692,34.7792787999,34.7161178859,34.6548014434,34.5952756087,34.5374880913,34.4813881274,34.426926436,34.3740551749,34.3227278993,34.2728995205,34.2245262667,34.1775656442,34.1319764004,34.0877184872,34.0447530261,34.0030422741,33.9625495901,33.9232394032,38.8,38.6194230282,38.444119398,38.2739351133,38.1087206753,37.9483309508,37.792625045,37.6414661776,37.4947215626,37.3522622918,37.2139632214,37.0797028622,36.9493632727,36.8228299558,36.6999917579,36.5807407714,36.46497224,36.3525844663,36.243478723,36.137559166,36.0347327497,35.9349091461,35.8380006647,35.7439221761,35.6525910368,35.5639270165,35.4778522282,35.3942910592,35.3131701048,35.2344181043,35.1579658776,35.083746265,35.0116940682,34.9417459926,34.8738405922,34.8079182152,34.743920952
3,38.4666666667,38.2842589943,38.1086407554,37.9395592393,37.7767711411,37.6200422122,37.4691469232,37.3238681387,37.1839968059,37.0493316528,36.9196788991,36.7948519772,36.674671264,36.5589638218,29.7,29.8438982346,29.9824404033,30.1158258655,30.2442465598,30.367887281,30.4869259454,30.6015338472,30.7118759047,30.8181108976,30.920391696,31.0188654798,31.1136739505,31.2049535356,31.2928355844,31.3774465574,31.4589082079,31.5373377576,31.6128480648,31.6855477873,31.7555415384,31.8229300377,31.8878102558,31.9502755539,32.0104158183,32.0683175895,32.1240641869,32.1777358287,32.2294097473,32.2791603004,32.3270590778,32.373175005,32.4175744417,32.4603212778,32.5014770252,32.541100906,32.5792499381,32.6159790173,32.6513409959,32.6853867589,32.7181652976,32.7497237795,32.7801076167,32.8093605308,32.8375246162,32.8646404003,32.8907469023,32.9158816888,32.9400809282,32.9633794427,32.9858107584,33.0074071535,33.0281997047,33.048218332,33.067491842,33.0860479686,33.1039134138,33.1211138856,33.1376741351,33.1536179921,33.1689683996,33.1837474463,33.1979763992,33.2116757332,33.2248651615,33.2375636633,33.2497895117,33.2615602992,33.2728929637,33.2838038129,33.2943085471,33.3044222824,33.3141595722,33.3235344284,33.3325603412,33.3412502986,33.3496168052,33.3576719005,33.3654271753,33.3728937895,33.3800824873,41.4
4,38.3666666667,38.2293577694,38.0955746163,37.9652266752,37.8382257384,37.7144858636,37.5939233148,37.4764565064,37.3620059476,37.2504941888,37.6,37.4823771577,37.3677745717,37.2561146892,37.1473219493,37.041322731,36.9380453036,36.8374197786,36.7393780618,36.6438538075,36.5507823738,36.4601007783,36.3717476562,36.2856632181,36.2017892099,36.1200688735,36.040446908,35.9628694326,35.88728395,35.8136393108,35.741885679,35.6719744986,35.6038584598,35.5374914682,35.4728286125,35.4098261348,35.348441401,35.2886328714,35.2303600732,35.1735835725,35.1182649483,35.0643667661,35.0118525525,34.9606867706,34.9108347962,34.862262894,34.8149381951,34.7688286743,34.7239031291,34.6801311579,34.6374831399,34.5959302147,34.5554442633,34.5159978884,34.4775643963,34.4401177788,34.4036326955,34.3680844565,34.3334490061,34.2997029062,34.2668233205,34.2347879992,34.2035752637,34.173163992,34.1435336046,34.1146640504,34.0865357932,34.0591297982,34.0324275196,34.0064108878,33.9810622971,33.9563645939,33.932301065,33.9088554266,33.8860118126,33.8637547647,33.8420692213,33.8209405077,33.8003543258,33.7802967448,33.7607541917,33.7417134417,33.7231616099,33.705086142,33.6874748064,33.6703156851,33.6535971665,33.6373079371,33.6214369738,33.6059735365,33.5909071611,33.576227652,33.5619250754,33.5479897527,33.5344122537,33.5211833905
5,38.3,38.1213937082,37.9485799247,37.7813707886,37.6195845316,37.4630452804,37.3115828655,37.1650326366,37.0232352829,36.8860366606,37.4,37.2505822517,37.1060103773,36.9661272167,36.8307807069,36.6998237166,36.573113886,36.4505134726,36.3318892009,36.2171121177,36.1060574522,35.99860448,35.8946363919,35.7940401672,35.6967064507,35.6025294335,35.5114067385,35.4232393088,35.3379313,35.2553899763,35.1755256092,35.0982513806,35.0234832877,34.9511400523,34.8811430321,34.8134161353,34.747885738,34.6844806038,34.6231318069,34.5637726566,34.5063386254,34.4507672784,34.3969982054,34.3449729557,34.2946349741,34.2459295395,34.1988037057,34.1532062436,34.1090875853,34.0663997708,34.0250963953,33.9851325592,33.9464648187,33.9090511395,33.87285085,33.837824598,33.8039343074,33.771143137,33.7394154406,33.7087167277,33.6790136268,33.6502738484,33.6224661502,33.5955603035,33.5695270594,33.5443381182,33.5199660975,33.4963845032,33.4735677005,33.4514908858,33.4301300601,33.4094620026,33.3894642456,33.3701150502,33.3513933824,33.3332788904,33.3157518824,33.2987933054,33.2823847241,33.2665083012,33.251146778,33.2362834553,33.2219021756,33.2079873056,33.1945237186,33.1814967788,33.168892325,33.1566966553,33.1448965121,33.1334790677,33.1224319107,33.1117430319,33.1014008118,33.0913940076,33.0817117412,33.0723434874
6,39.2,39.0101503947,38.8263003279,38.6482602049,38.4758464228,38.3088811804,38.1471922956,37.9906130274,37.838981904,38.5,38.3322714676,38.1698434138,38.0125483355,37.8602240228,37.7127133918,37.5698643229,37.4315295034,37.2975662763,37.1678364925,37.0422063687,36.9205463494,36.8027309731,36.6886387433,36.5781520028,36.4711568127,36.3675428345,36.2672032169,36.170034485,36.075936434,35.9848120255,35.8965672881,35.8111112196,39.4,39.2038300881,39.0138594462,38.8298921676,38.6517385371,38.4792148343,38.312143145,38.1503511771,37.9936720833,37.8419442891,37.6950113257,37.5527216692,37.4149285839,37.2814899713,37.1522682233,37.0271300807,36.9059464952,36.7885924967,36.6749470644,36.5648930019,36.4583168166,36.355108602,36.2551619252,36.1583737165,36.0646441636,35.9738766083,35.8859774468,39.6,39.3975097816,39.2014185645,39.0115241303,38.8276306514,38.6495484882,38.4770939943,38.3100893268,38.1483622627,37.9917460217,37.8400790939,37.6932050736,37.5509724974,37.4132346886,37.2798496057,37.1506796958,37.0255917531,36.904456781,36.7871498598,36.6735500171,36.5635401035,36.4570066717,36.3538398597,36.2539332771,36.1571838957,36.0634919429,35.9727607995,35.8848968993,35.799809633,41.7,41.431146563,41.1707893066,40.9186597386,40.6744978513,40.438051854,40.2090779125,39.9873398986
7,39.9333333333,39.743872503,39.560141987,39.3819684698,39.209183878,39.0416252214,38.8791344397,38.721558253,38.5687480176,39.3,39.1296945755,38.9645401029,38.8043807896,38.6490655553,38.4984478889,38.3523857108,38.2107412383,38.0733808564,37.9401749912,37.8109979876,37.6857279913,37.5642468334,37.4464399189,37.3321961191,37.2214076662,37.1139700518,37.0097819287,36.9087450147,36.8107640003,36.7157464587,36.6236027585,36.5342459794,36.4475918298,36.3635585676,36.2820669232,36.2030400244,36.126403324,36.0520845295,35.980013535,40.8,40.584326509,40.3751761442,40.1723516111,39.9756615827,39.7849205184,39.5999484897,39.4205710099,39.2466188696,39.0779279776,38.9143392052,38.7556982371,38.601855425,38.4526656468,38.3079881699,38.1676865178,38.0316283422,37.8996852975,37.77173292,37.6476505105,37.5273210204,37.4106309411,37.2974701973,37.187732043,37.0813129606,36.9781125635,36.8780335014,36.7809813683,34.5,34.4748723883,34.4505047707,34.4268741609,34.4039582678,34.3817354746,34.3601848181,34.3392859694,34.3190192142,34.2993654347,34.2803060912,34.2618232048,34.2438993402,34.2265175896,34.2096615567,34.1933153409,34.1774635225,34.1620911484,34.1471837175,34.1327271675,34.1187078613,34.1051125744,34.091928482,34.0791431475,34.0667445102,34.0547208744,34.043060898,34.031753582,43.7
8,39.9666666667,39.8125184167,39.6624693333,39.5164104098,39.3742355385,39.2358414333,39.1011275546,38.9699960365,38.8423516155,39.0,38.8715577027,38.7465309899,38.624829033,38.5063634189,38.3910480857,38.2787992598,38.1695353957,38.0631771162,37.9596471548,37.8588702999,37.7607733399,37.66528501,37.5723359407,37.4818586069,37.3937872794,37.3080579767,37.224608419,37.1433779823,37.064307655,36.9873399947,36.9124190865,36.8394905025,36.7685012619,36.6993997932,36.6321358959,36.5666607046,36.5029266536,36.4408874417,36.3804979992,36.3217144547,36.2644941037,36.2087953772,36.1545778115,36.1018020191,36.0504296598,36.000423413,35.9517469506,35.9043649104,35.8582428708,35.8133473252,35.7696456584,35.7271061222,35.6856978129,35.6453906485,35.6061553469,35.5679634047,35.5307870766,35.494599355,35.4593739505,35.4250852727,35.3917084121,35.359219121,35.3275937971,35.2968094653,35.2668437616,35.2376749169,35.2092817408,35.1816436063,35.1547404353,35.1285526831,35.1030613252,35.0782478428,35.0540942096,35.0305828786,35.0076967695,41.3,41.1103952637,40.9258325656,40.7461778262,40.5713005311,40.4010736369,40.2353734784,40.0740796789,39.9170750629,39.764245571,39.6154801767,39.470670806,39.329712259,39.192502133,39.0589407488,38.9289310776,38.802378671,38.6791915922,38.5592803492,38.4425578296,38.3289392379
