sensors,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,0.0
0,36.5,36.3916695819,36.2860425276,36.1830513752,36.0826303463,37.5,37.3667147832,37.2367556721,37.1100396645,36.9864858294,38.2,38.049246424,37.9022548732,37.758931467,37.6191846675,29.6,29.6638576934,29.7261218309,29.7868321794,29.8460275134,28.6,28.6888124922,28.7754086865,28.8598438902,28.9421720303,28.2,28.2987944117,28.3951234287,28.4890485745,28.5806298371,34.7,34.6365882197,34.5747588676,34.5144724546,34.4556904769,37.4,37.269210263,37.1416843577,37.0173408356,36.8961002811,38.0,37.8542373838,37.7121122443,37.5735338091,37.4384135709,37.8,37.6592283435,37.5219696154,37.3881361513,37.2576424743,38.2,38.049246424,37.9022548732,37.758931467,37.6191846675,38.3,38.1467509442,37.9973261877,37.8516302959,37.7095702158,34.9,34.83159726,34.7649014965,34.6998701124,34.6364615735,32.3,32.2964797367,32.2930473209,32.2897005604,32.2864373176,35.1,35.0266063002,34.9550441254,34.8852677703,34.8172326701,34.6,34.5390836996,34.4796875532,34.4217736257,34.3653049286,39.1,38.9267871051,38.7578967032,38.5932209273,38.4326546022,40.8,40.5843639472,40.3741090488,40.169101019,39.9692089234,41.0,40.7793729875,40.5642516777,40.3544986769,40.14998002,41.5
1,37.2,37.1263027975,37.0541085372,36.9833865688,36.9141068672,38.1,38.0079486687,37.9177745841,37.8294394625,37.7429058012,38.8,38.6936732352,38.5895148428,38.4874806021,38.3875271943,32.2,32.2282701797,32.2559638322,32.2830927149,32.3096683453,32.1,32.1303095274,32.1600009381,32.1890868378,32.2175795748,32.7,32.7180734415,32.7357783027,32.7531221003,32.7701121975,37.6,37.5181454069,37.4379601136,37.3594100771,37.282461949,38.3,38.2038699734,38.1097003723,38.0174512167,37.9270833421,39.0,38.8895945399,38.781440631,38.6754923562,38.5717047351,38.9,38.7916338876,38.6854777369,38.5814864792,38.4796159647,39.0,38.8895945399,38.781440631,38.6754923562,38.5717047351,39.2,39.0855158446,38.9733664192,38.8635041104,38.755882276,36.6,36.5385388834,36.4783311726,36.4193513063,36.3615742446,35.5,35.4609717075,35.4227393375,35.3852866585,35.3485977698,38.3,38.2038699734,38.1097003723,38.0174512167,37.9270833421,39.0,38.8895945399,38.781440631,38.6754923562,38.5717047351,41.9,41.7304534582,41.5643645599,41.4016627915,41.2422790779,41.5,41.3386108488,41.1805129835,41.0256392832,40.8739239961,41.9,41.7304534582,41.5643645599,41.4016627915,41.2422790779,42.1
2,36.4,36.2895095935,36.1822458091,36.0781144206,35.9770239535,37.8,37.6486257637,37.5016720693,37.3590098247,37.2205137078,38.5,38.3281838489,38.1613851994,37.9994575267,37.842258585,29.2,29.2997692892,29.3966250423,29.4906523424,29.5819337881,29.9,29.9793273744,30.0563381724,30.1311000444,30.2036786653,31.1,31.1442840917,31.1872749668,31.2290103908,31.2695270262,35.8,35.7070312348,35.6167774118,35.5291592474,35.444099773,37.5,37.3573865844,37.2189378706,37.0845322381,36.9540516176,38.1,37.9398649431,37.7844062679,37.6334874112,37.4869757981,37.8,37.6486257637,37.5016720693,37.3590098247,37.2205137078,38.6,38.4252635753,38.2556299322,38.0909500556,37.9310792818,38.6,38.4252635753,38.2556299322,38.0909500556,37.9310792818,34.6,34.5420745174,34.4858406174,34.431248901,34.3782514121,33.3,33.2800380736,33.26065909,33.2418460258,33.2235823545,36.2,36.0953501406,35.9937563433,35.8951293628,35.79938256,36.3,36.192429867,36.0880010762,35.9866218917,35.8882032567,39.9,39.6873000191,39.4808114596,39.2803529308,39.0857483394,40.9,40.6580972836,40.4232587883,40.1952782194,39.9739553068,40.8,40.5610175572,40.3290140554,40.1037856906,39.8851346101,41.6
3,36.2,36.1019603948,36.007569942,35.9166928156,35.8291982455,37.4,37.2572949475,37.1199015491,36.9876220987,36.8602662491,38.0,37.8349622238,37.6760673527,37.5230867403,37.3758002508,28.9,29.0736751995,29.2408859986,29.4018730101,29.5568678908,32.1,32.1545673399,32.2071036176,32.2576844317,32.3063825668,34.0,33.9838470483,33.9682953289,33.9533224633,33.9389069057,39.1,38.8940188971,38.6957046592,38.5047719165,38.3209459207,38.1,37.9312401032,37.7687616533,37.6123308472,37.4617225844,38.4,38.2200737413,38.046844555,37.880063168,37.7194895853,38.3,38.123795862,37.9541502544,37.7908190611,37.6335672517,38.6,38.4126295001,38.2322331562,38.0585513818,37.8913342526,38.7,38.5089073795,38.3249274568,38.1477954888,37.9772565862,35.7,35.6205709979,35.544098439,35.470472281,35.3995865774,34.7,34.657792204,34.617155433,34.5780312117,34.5403632411,38.9,38.7014631383,38.510316058,38.3262837026,38.1491012535,39.6,39.375408294,39.1591761622,38.9509924511,38.7505575888,42.2,41.8786331581,41.5692279776,41.2713392312,40.9845382631,41.3,41.0121322436,40.7349792723,40.4681422688,40.2112372605,41.2,40.9158543642,40.6422849717,40.3788981619,40.1253149269,41.4
4,36.0,35.9234610986,35.848887522,35.7762288056,35.7054357808,37.1,36.9952158893,36.8931223686,36.7936503506,36.6967325217,37.6,37.4823771577,37.3677745717,37.2561146892,37.1473219493,31.0,31.0518484137,31.1023654917,31.1515854193,31.199541504,30.5,30.5646871452,30.6277132887,30.6891210806,30.7489520763,33.2,33.1953579951,33.190835185,33.1864285093,33.1821349858,38.0,37.8721061725,37.7474963341,37.6260861602,37.5077934915,38.4,38.2618351873,38.1272180965,37.9960576311,37.8682650336,38.7,38.5541319484,38.4120094183,38.2735362342,38.1386186902,38.4,38.2618351873,38.1272180965,37.9960576311,37.8682650336,38.7,38.5541319484,38.4120094183,38.2735362342,38.1386186902,39.0,38.8464287095,38.6968007401,38.5510148374,38.4089723468,36.7,36.6054868745,36.5134006062,36.4236788797,36.3362609795,33.4,33.3902225024,33.3806960662,33.3714142447,33.3623707568,38.0,37.8721061725,37.7474963341,37.6260861602,37.5077934915,38.4,38.2618351873,38.1272180965,37.9960576311,37.8682650336,41.3,41.0873705445,40.8802008741,40.6783507951,40.4816837142,41.5,41.2822350519,41.0700617553,40.8633365306,40.6619194852,41.4,41.1848027982,40.9751313147,40.7708436629,40.5718015997,41.9
5,35.7,35.6057161674,35.5144901211,35.426222692,35.340817927,36.8,36.6700412808,36.5442973457,36.4226315021,36.3049114905,37.4,37.2505822517,37.1060103773,36.9661272167,36.8307807069,29.5,29.6067928008,29.7101221279,29.8101003077,29.9068360237,31.0,31.0581452282,31.1144047069,31.1688395942,31.2215090648,34.1,34.0576069115,34.0165887035,33.9769007864,33.9385000165,39.0,38.7986915076,38.6039117949,38.4154491223,38.2330986175,38.0,37.8311232227,37.6677234089,37.5096229313,37.3566499234,38.6,38.4116641936,38.2294364405,38.0531186459,37.8825191398,38.3,38.1213937082,37.9485799247,37.7813707886,37.6195845316,38.7,38.5084210221,38.3230552791,38.143701265,37.9701640092,38.8,38.6051778506,38.4166741177,38.2342838841,38.0578088786,36.1,35.9927434813,35.8889654755,35.7885531684,35.6913974046,33.3,33.2835522835,33.2676379947,33.2522398336,33.2373410612,38.5,38.3149073652,38.1358176019,37.9625360268,37.7948742704,39.6,39.3792324786,39.1656248265,38.9589448369,38.7589678339,41.9,41.6046395339,41.3188581143,41.0423450763,40.7747998303,41.2,40.9273417345,40.6635262441,40.4082667426,40.1612857444,41.1,40.830584906,40.5699074055,40.3176841234,40.073640875,41.5
6,36.6,36.4923143797,36.38803179,36.28704469,36.1892489371,38.0,37.8480722339,37.7009456181,37.5584684288,37.4204937371,38.8,38.6227910078,38.4511820913,38.2849962796,38.1240621942,30.7,30.7787634225,30.8550378002,30.9289017906,31.0004315657,28.9,29.0356461814,29.1670057355,29.2942141264,29.4174025372,33.8,33.7807986712,33.7622041338,33.7441972123,33.7267593371,38.4,38.2354316208,38.0760638547,37.9217323542,37.7722779657,38.8,38.6227910078,38.4511820913,38.2849962796,38.1240621942,39.5,39.3006699349,39.1076390053,38.920708149,38.7396845942,39.1,38.9133105479,38.7325207687,38.5574442236,38.3879003657,39.4,39.2038300881,39.0138594462,38.8298921676,38.6517385371,39.6,39.3975097816,39.2014185645,39.0115241303,38.8276306514,36.8,36.6859940731,36.5755909083,36.4686766527,36.3651410514,30.5,30.5850837291,30.6674786819,30.7472698279,30.8245394515,37.9,37.7512323872,37.6071660589,37.4676524475,37.33254768,39.1,38.9133105479,38.7325207687,38.5574442236,38.3879003657,41.5,41.2374668695,40.9832301883,40.7370277759,40.4986057371,41.8,41.5279864097,41.2645688657,41.0094757199,40.7624439085,41.9,41.6248262564,41.3583484249,41.1002917013,40.8503899656,42.3
7,37.5,37.3841362553,37.2717768533,37.1628158039,37.0571503225,38.7,38.5478418021,38.4002856863,38.2571924611,38.1184271444,39.4,39.2266700377,39.0585825056,38.8955788444,38.7375052905,31.1,31.1777066724,31.2530630771,31.3261402989,31.3970072725,28.9,29.0442465032,29.1841302165,29.319783094,29.451333099,33.9,33.8930196149,33.8862503542,33.8796858323,33.8733198569,38.3,38.1599399532,38.0241160753,37.892400242,37.7646682038,39.8,39.6145718867,39.4347521166,39.2603710635,39.0912642311,40.8,40.584326509,40.3751761442,40.1723516111,39.9756615827,40.4,40.1964246601,39.9990065332,39.8075593921,39.6219026421,40.8,40.584326509,40.3751761442,40.1723516111,39.9756615827,41.0,40.7782774335,40.5632609497,40.3547477207,40.152541053,38.0,37.8690135665,37.7419888671,37.6188060777,37.4993489983,30.2,30.3049275123,30.4066814523,30.505357806,30.6010496561,38.1,37.9659890287,37.8360312698,37.7100041325,37.5877887335,39.6,39.4206209622,39.2466673111,39.0779749539,38.9143847608,42.3,42.0389584425,41.7858121855,41.5403224326,41.30225761,43.2,42.9117376026,42.6321938103,42.3611049255,42.0982152265,43.2,42.9117376026,42.6321938103,42.3611049255,42.0982152265,43.7
8,37.8,37.7034685405,37.6095040808,37.5180383582,37.4290049256,38.9,38.7742169392,38.6517787474,38.5325964767,38.4165835445,39.1,38.9688984662,38.8412832323,38.7170615892,38.5961432934,32.4,32.4470673105,32.4928829898,32.5374803219,32.5808917055,30.7,30.7922743306,30.8820948686,30.9695268661,31.05463384,35.5,35.4646309796,35.430202505,35.396689565,35.3640678133,39.0,38.8715577027,38.7465309899,38.624829033,38.5063634189,40.0,39.8449653379,39.6940534141,39.5471545952,39.4041621634,40.5,40.3316691555,40.1678146262,40.0083173764,39.8530615356,40.2,40.0396468649,39.883557899,39.7316197077,39.5837219122,40.5,40.3316691555,40.1678146262,40.0083173764,39.8530615356,40.8,40.6236914461,40.4520713535,40.2850150451,40.1224011589,37.7,37.606127777,37.5147518383,37.425805802,37.3392250511,32.9,32.9337711281,32.966644202,32.9986431031,33.0297910777,39.9,39.7476245744,39.5993011717,39.454922039,39.3143822889,41.3,41.1103952637,40.9258325656,40.7461778262,40.5713005311,43.3,43.057210534,42.8208774141,42.5908289508,42.36689802,43.2,42.9598697705,42.7261251717,42.4985963945,42.2771181456,43.1,42.862529007,42.6313729293,42.4063638383,42.1873382712,43.6
9,41.6,41.4153078191,41.2354982351,41.0604421697,40.8900139569,42.4,42.1941586969,41.9937590975,41.7986573425,41.6087133761,43.3,43.0703659345,42.8468025676,42.6291494119,42.4172502227,38.7,38.591973387,38.486802609,38.3844121681,38.2847285621,36.8,36.7422025522,36.6859330609,36.6311511326,36.5778174414,35.9,35.8659953146,35.8328895908,35.8006590632,35.7692805948,38.7,38.591973387,38.486802609,38.3844121681,38.2847285621,40.9,40.733813301,40.5720199805,40.4145038934,40.261151965,40.8,40.6364569413,40.4772373727,40.3222269968,40.1713145376,41.8,41.6100205386,41.4250634507,41.2449959629,41.0696888117,42.2,41.9994459775,41.8041938819,41.6141035493,41.4290385213,42.8,42.5835841358,42.3728895286,42.1677649289,41.9680630857,41.9,41.7073768983,41.5198460585,41.3372728595,41.1595262391,39.0,38.8840424662,38.7711504324,38.6612428579,38.5542408443,39.3,39.1761115454,39.0554982558,38.9380735477,38.8237531266,40.2,40.0523187829,39.908541726,39.7685656172,39.6322899732,41.7,41.5126641788,41.3302808429,41.1527190663,40.9798513843,43.2,42.9730095748,42.7520199598,42.5368725153,42.3274127953,44.5,44.2386422512,43.9841938612,43.7364721712,43.4952993516,44.8
10,42.8,45.0,44.8004696735,44.6050047956,44.4135225324,44.2259417376,45.4,45.1923196372,44.9888707806,44.789567213,44.5943244737,46.0,45.7800945826,45.5646697581,45.353634234,45.1468985779,39.6,39.5104951644,39.422813998,39.3369193433,39.2527748,36.9,36.8655079099,36.8317185992,36.7986177488,36.7661913312,35.3,35.2981080553,35.2962546591,35.2944390261,35.2926603868,39.2,39.1186452008,39.038948013,38.9608746626,38.8843920639,43.0,42.8412198553,42.6856748706,42.533299129,42.384028057,42.3,42.155482419,42.0139093968,41.8752209378,41.7393582688,42.9,42.7432573644,42.5897083743,42.4392879588,42.291932373,42.5,42.3514074008,42.2058423893,42.0632432782,41.9235496369,44.3,44.1147322372,43.9332393219,43.7554443412,43.5812719494,40.9,40.7840075462,40.6703784493,40.5590645555,40.4500186924,38.7,38.6288327462,38.5591155317,38.4908188118,38.4239136438,38.0,37.9430953099,37.887350058,37.8327406206,37.7792438556,39.4,39.3145701826,39.2308810055,39.148897003,39.068583432,43.3,43.1351073281,42.9735743593,42.8153326395,42.6603151091,44.5,44.310657219,44.1251723144,43.9434666815,43.7654633175,45.4,45.1923196372,44.9888707806,44.789567213,44.5943244737
11,41.5666666667,42.2,42.0344797239,41.873067597,41.7156616565,41.5621624705,42.5,42.3270338402,42.1583606334,41.9938738303,41.8334695259,42.6,42.4245518789,42.2534583122,42.0866112216,41.9239052111,40.2,40.084118949,39.9711140208,39.8609138312,39.7534487675,39.7,39.5965287553,39.4956256268,39.3972268748,39.3012703417,37.6,37.5486499416,37.4985743718,37.4497416582,37.4021209536,40.8,40.6692271815,40.5417000937,40.4173381788,40.2960628784,43.4,43.2046961889,43.0142397427,42.8285103517,42.6473906923,41.6,41.4493714915,41.3024815242,41.1592373089,41.0195483596,41.7,41.5468895302,41.397579203,41.2519747002,41.1099840447,41.7,41.5468895302,41.397579203,41.2519747002,41.1099840447,42.0,41.8394436465,41.6828722394,41.530186874,41.3812911002,41.3,41.1568173752,41.0171884877,40.8810251351,40.7482413041,39.7,39.5965287553,39.4956256268,39.3972268748,39.3012703417,40.9,40.7667452202,40.6367977725,40.51007557,40.3864985635,42.5,42.3270338402,42.1583606334,41.9938738303,41.8334695259,44.4,44.1798765764,43.9652165308,43.7558842644,43.5517475438,44.0,43.7898044214,43.5848258156,43.3849346994,43.1900048032,44.4,44.1798765764,43.9652165308,43.7558842644,43.5517475438
12,39.3333333333,41.3,41.1005077396,40.9065878932,40.7180848067,40.5348471738,41.6,41.3921278446,41.1900621786,40.9936408095,40.8027060753,42.0,41.7809546512,41.5680278924,41.3610488134,41.1598512775,37.0,36.9206195685,36.8434564693,36.7684487657,36.695536251,33.6,33.6155917123,33.6307479016,33.6454807333,33.6598020331,34.0,34.0044185189,34.0087136155,34.0128887371,34.0169472352,38.9,38.7675468999,38.6387936101,38.5136367838,38.3919759611,39.3,39.1563737065,39.016759324,38.8810447876,38.7491211632,40.4,40.2256474247,40.056165037,39.8914167981,39.731270469,41.0,40.8088876346,40.6231136078,40.4425288038,40.2669882722,41.0,40.8088876346,40.6231136078,40.4425288038,40.2669882722,41.8,41.5865412479,41.3790450355,41.1773448114,40.9812786764,41.0,40.8088876346,40.6231136078,40.4425288038,40.2669882722,37.7,37.6010664801,37.5048964686,37.4114127724,37.3205403547,38.7,38.5731334966,38.4498107532,38.3299327819,38.21340336,40.2,40.0312340214,39.8671821801,39.7077127962,39.5526978679,42.8,42.5586082644,42.3239593201,42.095864821,41.8741416817,41.7,41.4893345462,41.2845536071,41.0854928105,40.8919923759,42.9,42.655814966,42.4184507486,42.1877168219,41.9634279822
